Time,Temp
3.6,29.3983142699
3.61666666667,29.3735352041
3.63333333333,29.3429284909
3.65,29.3050385954
3.66666666667,29.2686102706
3.68333333333,29.2496691803
3.7,29.2103335424
3.71666666667,29.1739158891
3.73333333333,29.1549803032
3.75,29.1185687525
3.76666666667,29.0923548906
3.78333333333,29.0574062401
3.8,29.0210052047
3.81666666667,28.9860638273
3.83333333333,28.9656829778
3.85,28.9307471307
3.86666666667,28.8987256297
3.88333333333,28.8739837055
3.9,28.8390568147
3.91666666667,28.7750328347
3.93333333333,28.7357508524
3.95,28.7153840294
3.96666666667,28.6804720099
3.98333333333,28.6470176314
4,28.6208379516
4.01666666667,28.5902971966
4.03333333333,28.5553963523
4.05,28.5175905234
4.06666666667,28.4957810672
4.08333333333,28.4608883428
4.1,28.4347207225
4.11666666667,28.401286689
4.13333333333,28.370762259
4.15,28.3489604218
4.16666666667,28.3140797569
4.18333333333,28.280655049
4.2,28.2457797647
4.21666666667,28.225437094
4.23333333333,28.1905660526
4.25,28.1527920582
4.26666666667,28.1339062035
4.28333333333,28.0961367483
4.3,28.0714429416
4.31666666667,28.0438454648
4.33333333333,28.0089877036
4.35,27.979941428
4.36666666667,27.9523490097
4.38333333333,27.9116891992
4.4,27.8870044329
4.41666666667,27.8623208192
4.43333333333,27.8347345981
4.45,27.7955355362
4.46666666667,27.7723077779
4.48333333333,27.7331131179
4.5,27.7040817761
4.51666666667,27.6794062809
4.53333333333,27.6561832341
4.55,27.6155450809
4.56666666667,27.5923245046
4.58333333333,27.5603976421
4.6,27.5270212997
4.61666666667,27.4950977374
4.63333333333,27.471881588
4.65,27.4385098041
4.66666666667,27.4051396775
4.68333333333,27.3891806278
4.7,27.3514606924
4.71666666667,27.3209960572
4.73333333333,27.3050389046
4.75,27.2731256406
4.76666666667,27.2383127249
4.78333333333,27.2165554597
4.8,27.177393912
4.81666666667,27.1483865995
4.83333333333,27.1251814933
4.85,27.101977036
4.86666666667,27.0642711475
4.88333333333,27.0338175873
4.9,27.0164160218
4.91666666667,26.9830639537
4.93333333333,26.9584131966
4.95,26.9352130692
4.96666666667,26.900413917
4.98333333333,26.8685157603
5,26.8467675862
5.01666666667,26.8134212577
5.03333333333,26.7844252851
5.05,26.7539803243
5.06666666667,26.7336841324
5.08333333333,26.7061398591
5.1,26.6742472705
5.11666666667,26.6597509087
5.13333333333,26.6177123794
5.15,26.591620165
5.16666666667,26.5684274979
5.18333333333,26.5466847144
5.2,26.5147958771
5.21666666667,26.493053869
5.23333333333,26.4684132865
5.25,26.4292789972
5.26666666667,26.4060887245
5.28333333333,26.3843481134
5.3,26.3582597108
5.31666666667,26.3234757086
5.33333333333,26.2930401804
5.35,26.2785472192
5.36666666667,26.2452137505
5.38333333333,26.2191270031
5.4,26.1973882455
5.41666666667,26.1756496582
5.43333333333,26.1394190326
5.45,26.1220284784
5.46666666667,26.0988412092
5.48333333333,26.0626113877
5.5,26.0365261116
5.51666666667,26.0133393218
5.53333333333,25.9916018004
5.55,25.9611694049
5.56666666667,25.9321862956
5.58333333333,25.8930592506
5.6,25.8206020488
5.61666666667,25.7945174939
5.63333333333,25.7611872183
5.65,25.7423483496
5.66666666667,25.7177128746
5.68333333333,25.6872807492
5.7,25.6640943026
5.71666666667,25.6423569461
5.73333333333,25.6191703549
5.75,25.5858394668
5.76666666667,25.5554067228
5.78333333333,25.5452624289
5.8,25.5090326013
5.81666666667,25.4858453272
5.83333333333,25.4641071149
5.85,25.4380210641
5.86666666667,25.4119347838
5.88333333333,25.3887467733
5.9,25.3655585572
5.91666666667,25.3365729801
5.93333333333,25.313384259
5.95,25.2843980143
5.96666666667,25.2713540742
5.98333333333,25.2496139875
6,25.2119305928
6.01666666667,25.1858416375
6.03333333333,25.1713476069
6.05,25.136561428
6.06666666667,25.1133702305
6.08333333333,25.0901786904
6.1,25.0698858026
6.11666666667,25.0495926359
6.13333333333,25.0191523458
6.15,25.0017575947
6.16666666667,24.9814634348
6.18333333333,24.9495719773
6.2,24.9278273436
6.21666666667,24.9075320072
6.23333333333,24.8857866253
6.25,24.8596916368
6.26666666667,24.8321462821
6.28333333333,24.8103994692
6.3,24.7930017067
6.31666666667,24.7640048052
6.33333333333,24.7393568044
6.35,24.7176080724
6.36666666667,24.701658701
6.38333333333,24.6784591515
6.4,24.6494589257
6.41666666667,24.6335084202
6.43333333333,24.6146574675
6.45,24.5813048206
6.46666666667,24.5595524187
6.48333333333,24.5348990375
6.5,24.5247474387
6.51666666667,24.504443874
6.53333333333,24.4739875952
6.55,24.4522324128
6.56666666667,24.4391790197
6.58333333333,24.4116211472
6.6,24.392765198
6.61666666667,24.3710077557
6.63333333333,24.3492496854
6.65,24.3303921756
6.66666666667,24.3115341805
6.68333333333,24.2810702242
6.7,24.2694645646
6.71666666667,24.2535064696
6.73333333333,24.2230399966
6.75,24.2027282609
6.76666666667,24.1853177147
6.78333333333,24.1635538919
6.8,24.1461423156
6.81666666667,24.1229261549
6.83333333333,24.0924536674
6.85,24.0721378588
6.86666666667,24.0619797064
6.88333333333,24.0315042451
6.9,24.0111864244
6.91666666667,23.9981246062
6.93333333333,23.976354273
6.95,23.9589374283
6.96666666667,23.9386171196
6.98333333333,23.9110384131
7,23.8979743501
7.01666666667,23.8805551296
7.03333333333,23.8558769719
7.05,23.835552957
7.06666666667,23.8152281873
7.08333333333,23.7934508016
7.1,23.7818358345
7.11666666667,23.7644129085
7.13333333333,23.7353734182
7.15,23.7164968822
7.16666666667,23.7005238892
7.18333333333,23.6845503977
7.2,23.6540541519
7.21666666667,23.6351745943
7.23333333333,23.6177466729
7.25,23.6061277161
7.26666666667,23.5843414277
7.28333333333,23.5640066753
7.3,23.5378607274
7.31666666667,23.5305977092
7.33333333333,23.5088079843
7.35,23.4870172462
7.36666666667,23.462319839
7.38333333333,23.4448855762
7.4,23.4318094417
7.41666666667,23.4172799609
7.43333333333,23.3969378996
7.45,23.3707824583
7.46666666667,23.3504382674
7.48333333333,23.3300931316
7.5,23.3228267812
7.51666666667,23.2966669075
7.53333333333,23.2792261056
7.55,23.2603310968
7.56666666667,23.2385281126
